x_1, y_1, z_10.988278,0.991931,0.468279
0.978133,0.984947,0.440677
0.969031,0.978681,0.415789
0.960639,0.972904,0.392741
0.952744,0.967469,0.370966
0.945201,0.962277,0.350080
0.937913,0.957260,0.329821
0.930810,0.952370,0.310003
0.923843,0.947574,0.290493
0.916976,0.942846,0.271193
0.910182,0.938170,0.252035
0.903444,0.933532,0.232966
0.896747,0.928921,0.213947
0.890081,0.924332,0.194949
0.883437,0.919759,0.175953
0.876811,0.915197,0.156941
0.870197,0.910644,0.137902
0.863593,0.906098,0.118826
0.856996,0.901557,0.099708
0.850404,0.897019,0.080541
0.843817,0.892484,0.061323
0.837232,0.887951,0.042050
0.830650,0.883420,0.022721
0.824069,0.878890,0.003333
0.817490,0.874361,-0.016114
