x_1, y_1, z_11.027030,0.972040,0.476735
1.050423,0.947842,0.456451
1.071412,0.926131,0.438129
1.090763,0.906114,0.421134
1.108969,0.887282,0.405054
1.126361,0.869291,0.389609
1.143167,0.851907,0.374608
1.159546,0.834964,0.359913
1.175612,0.818345,0.345429
1.191447,0.801965,0.331083
1.207112,0.785762,0.316825
1.222649,0.769690,0.302616
1.238092,0.753716,0.288428
1.253464,0.737815,0.274239
1.268784,0.721968,0.260035
1.284064,0.706162,0.245803
1.299315,0.690387,0.231535
1.314544,0.674634,0.217223
1.329756,0.658898,0.202863
1.344955,0.643176,0.188452
1.360146,0.627463,0.173986
1.375329,0.611757,0.159463
1.390507,0.596056,0.144881
1.405682,0.580360,0.130240
1.420853,0.564666,0.115539
1.436022,0.548975,0.100777
1.451190,0.533286,0.085952
1.466356,0.517598,0.071066
1.481522,0.501910,0.056117
1.496686,0.486224,0.041106
1.511851,0.470538,0.026032
1.527014,0.454853,0.010896
1.542178,0.439167,-0.004304
