x_1, y_1, z_11.026058,0.972762,0.479198
1.048610,0.949189,0.461045
1.068844,0.928037,0.444635
1.087499,0.908537,0.429404
1.105051,0.890191,0.414983
1.121817,0.872665,0.401123
1.138019,0.855729,0.387652
1.153809,0.839224,0.374450
1.169297,0.823034,0.361429
1.184563,0.807077,0.348527
1.199664,0.791292,0.335696
1.214643,0.775635,0.322902
1.229530,0.760073,0.310121
1.244350,0.744582,0.297333
1.259119,0.729144,0.284525
1.273849,0.713746,0.271685
1.288552,0.698378,0.258806
1.303233,0.683032,0.245882
1.317898,0.667703,0.232909
1.332551,0.652386,0.219882
1.347195,0.637078,0.206800
1.361833,0.621778,0.193660
1.376465,0.606483,0.180462
1.391094,0.591191,0.167204
1.405720,0.575903,0.153885
1.420343,0.560617,0.140504
1.434965,0.545332,0.127062
1.449586,0.530049,0.113558
1.464206,0.514767,0.099991
1.478826,0.499485,0.086361
1.493445,0.484204,0.072669
1.508063,0.468924,0.058914
1.522681,0.453643,0.045096
1.537299,0.438363,0.031215
1.551917,0.423083,0.017270
1.566535,0.407803,0.003263
1.581153,0.392524,-0.010807
