x_1, y_1, z_10.987441,0.991164,0.468578
0.976572,0.983517,0.441235
0.966819,0.976656,0.416579
0.957828,0.970330,0.393745
0.949369,0.964379,0.372171
0.941288,0.958693,0.351478
0.933479,0.953200,0.331405
0.925869,0.947845,0.311768
0.918404,0.942594,0.292435
0.911047,0.937417,0.273311
0.903768,0.932297,0.254326
0.896549,0.927217,0.235429
0.889374,0.922169,0.216580
0.882231,0.917144,0.197753
0.875113,0.912136,0.178926
0.868014,0.907141,0.160083
0.860928,0.902156,0.141213
0.853852,0.897178,0.122306
0.846784,0.892205,0.103356
0.839721,0.887236,0.084357
0.832663,0.882271,0.065307
0.825609,0.877307,0.046203
0.818556,0.872346,0.027041
0.811506,0.867385,0.007821
0.804456,0.862426,-0.011458
