x_1, y_1, z_11.028245,0.971138,0.479533
1.052689,0.946160,0.461670
1.074622,0.923747,0.445521
1.094842,0.903085,0.430530
1.113867,0.883645,0.416334
1.132040,0.865074,0.402690
1.149602,0.847129,0.389428
1.166717,0.829640,0.376429
1.183505,0.812485,0.363607
1.200052,0.795577,0.350901
1.216420,0.778851,0.338264
1.232656,0.762260,0.325664
1.248793,0.745771,0.313074
1.264856,0.729356,0.300477
1.280864,0.712998,0.287859
1.296831,0.696683,0.275208
1.312767,0.680398,0.262519
1.328680,0.664137,0.249783
1.344576,0.647894,0.236998
1.360459,0.631664,0.224160
1.376332,0.615444,0.211267
1.392198,0.599232,0.198315
1.408059,0.583025,0.185305
1.423915,0.566822,0.172235
1.439768,0.550622,0.159104
1.455619,0.534425,0.145912
1.471468,0.518229,0.132658
1.487316,0.502035,0.119341
1.503163,0.485842,0.105963
1.519010,0.469649,0.092521
1.534855,0.453457,0.079017
1.550701,0.437266,0.065450
1.566546,0.421074,0.051820
1.582390,0.404883,0.038127
1.598235,0.388693,0.024371
1.614080,0.372502,0.010551
1.629924,0.356311,-0.003331
