x_1, y_1, z_11.028472,0.972712,0.478121
1.053112,0.949096,0.459036
1.075221,0.927907,0.441790
1.095603,0.908371,0.425788
1.114780,0.889992,0.410641
1.133100,0.872434,0.396088
1.150802,0.855468,0.381948
1.168054,0.838932,0.368093
1.184977,0.822713,0.354432
1.201657,0.806727,0.340898
1.218156,0.790913,0.327443
1.234522,0.775227,0.314031
1.250789,0.759637,0.300635
1.266981,0.744118,0.287234
1.283117,0.728653,0.273815
1.299212,0.713227,0.260367
1.315276,0.697831,0.246880
1.331317,0.682457,0.233350
1.347340,0.667100,0.219770
1.363351,0.651755,0.206138
1.379351,0.636420,0.192450
1.395344,0.621091,0.178706
1.411332,0.605768,0.164903
1.427316,0.590449,0.151040
1.443296,0.575133,0.137116
1.459274,0.559819,0.123131
1.475251,0.544507,0.109085
1.491226,0.529196,0.094976
1.507200,0.513886,0.080805
1.523173,0.498577,0.066571
1.539146,0.483268,0.052275
1.555118,0.467960,0.037915
1.571091,0.452651,0.023493
1.587062,0.437344,0.009008
1.603034,0.422036,-0.005541
