x_1, y_1, z_11.029256,0.970387,0.477044
1.054575,0.944759,0.457027
1.077293,0.921764,0.438944
1.098238,0.900564,0.422171
1.117943,0.880618,0.406299
1.136768,0.861564,0.391053
1.154958,0.843153,0.376243
1.172685,0.825209,0.361736
1.190075,0.807607,0.347435
1.207214,0.790259,0.333270
1.224168,0.773098,0.319191
1.240985,0.756076,0.305160
1.257700,0.739157,0.291148
1.274338,0.722316,0.277135
1.290920,0.705532,0.263106
1.307458,0.688792,0.249049
1.323965,0.672084,0.234954
1.340448,0.655400,0.220817
1.356912,0.638735,0.206631
1.373364,0.622083,0.192393
1.389805,0.605441,0.178100
1.406239,0.588806,0.163751
1.422668,0.572178,0.149343
1.439092,0.555553,0.134875
1.455512,0.538932,0.120347
1.471931,0.522314,0.105758
1.488348,0.505697,0.091107
1.504763,0.489081,0.076394
1.521177,0.472467,0.061619
1.537591,0.455853,0.046781
1.554004,0.439240,0.031880
1.570416,0.422627,0.016917
1.586829,0.406015,0.001890
1.603241,0.389402,-0.013199
