x_1, y_1, z_10.987914,0.991418,0.466085
0.977454,0.983991,0.436584
0.968069,0.977326,0.409992
0.959417,0.971182,0.385373
0.951277,0.965402,0.362120
0.943500,0.959880,0.339823
0.935986,0.954544,0.318199
0.928662,0.949344,0.297052
0.921478,0.944243,0.276237
0.914398,0.939215,0.255652
0.907394,0.934241,0.235222
0.900447,0.929308,0.214891
0.893542,0.924405,0.194619
0.886668,0.919524,0.174373
0.879818,0.914660,0.154133
0.872986,0.909809,0.133881
0.866167,0.904966,0.113604
0.859358,0.900131,0.093292
0.852556,0.895301,0.072939
0.845760,0.890475,0.052538
0.838968,0.885652,0.032087
0.832179,0.880832,0.011582
0.825392,0.876013,-0.008980
