x_1, y_1, z_11.019127,1.036443,0.504546
1.035679,1.067982,0.508329
1.050531,1.096281,0.511603
1.064224,1.122370,0.514518
1.077106,1.146916,0.517170
1.089413,1.170365,0.519620
1.101305,1.193023,0.521909
1.112895,1.215106,0.524067
1.124263,1.236767,0.526112
1.135468,1.258117,0.528059
1.146552,1.279236,0.529918
1.157547,1.300184,0.531695
1.168474,1.321005,0.533395
1.179351,1.341730,0.535023
1.190191,1.362385,0.536581
1.201004,1.382986,0.538071
1.211795,1.403548,0.539493
1.222571,1.424079,0.540850
1.233335,1.444589,0.542142
1.244090,1.465082,0.543369
1.254839,1.485562,0.544532
1.265583,1.506033,0.545631
1.276323,1.526497,0.546666
1.287060,1.546955,0.547638
1.297796,1.567410,0.548546
1.308529,1.587862,0.549391
1.319262,1.608311,0.550172
1.329994,1.628759,0.550890
1.340725,1.649206,0.551545
1.351455,1.669651,0.552136
1.362185,1.690096,0.552664
1.372915,1.710541,0.553129
1.383645,1.730985,0.553531
1.394374,1.751428,0.553869
1.405104,1.771872,0.554145
1.415833,1.792315,0.554356
1.426562,1.812758,0.554505
1.437292,1.833201,0.554591
1.448021,1.853644,0.554613
1.458750,1.874087,0.554572
1.469479,1.894530,0.554468
1.480208,1.914973,0.554300
1.490937,1.935416,0.554069
1.501666,1.955859,0.553776
1.512395,1.976302,0.553418
1.523124,1.996744,0.552998
1.533853,2.017187,0.552514
1.544583,2.037630,0.551967
1.555312,2.058073,0.551357
1.566041,2.078516,0.550684
1.576770,2.098958,0.549947
1.587499,2.119401,0.549148
1.598228,2.139844,0.548285
1.608957,2.160287,0.547358
1.619686,2.180730,0.546369
1.630415,2.201172,0.545316
1.641144,2.221615,0.544200
1.651873,2.242058,0.543021
1.662602,2.262501,0.541778
1.673331,2.282944,0.540473
1.684060,2.303386,0.539104
1.694789,2.323829,0.537672
1.705518,2.344272,0.536176
1.716247,2.364715,0.534618
1.726977,2.385158,0.532996
1.737706,2.405600,0.531311
1.748435,2.426043,0.529562
1.759164,2.446486,0.527751
1.769893,2.466929,0.525876
1.780622,2.487372,0.523938
1.791351,2.507814,0.521937
1.802080,2.528257,0.519872
1.812809,2.548700,0.517745
1.823538,2.569143,0.515554
1.834267,2.589586,0.513300
1.844996,2.610028,0.510982
1.855725,2.630471,0.508602
1.866454,2.650914,0.506158
1.877183,2.671357,0.503651
1.887912,2.691800,0.501080
1.898641,2.712242,0.498447
1.909370,2.732685,0.495750
1.920100,2.753128,0.492990
1.930829,2.773571,0.490166
1.941558,2.794014,0.487280
1.952287,2.814456,0.484330
1.963016,2.834899,0.481317
1.973745,2.855342,0.478241
1.984474,2.875785,0.475102
1.995203,2.896228,0.471899
2.005932,2.916670,0.468633
2.016661,2.937113,0.465304
2.027390,2.957556,0.461911
2.038119,2.977999,0.458456
2.048848,2.998441,0.454937
2.059577,3.018884,0.451355
2.070306,3.039327,0.447709
2.081035,3.059770,0.444001
2.091764,3.080213,0.440229
2.102494,3.100655,0.436394
2.113223,3.121098,0.432496
2.123952,3.141541,0.428534
2.134681,3.161984,0.424510
2.145410,3.182427,0.420422
2.156139,3.202869,0.416271
2.166868,3.223312,0.412056
2.177597,3.243755,0.407778
2.188326,3.264198,0.403438
2.199055,3.284641,0.399033
2.209784,3.305083,0.394566
2.220513,3.325526,0.390035
2.231242,3.345969,0.385442
2.241971,3.366412,0.380785
2.252700,3.386855,0.376064
2.263429,3.407297,0.371281
2.274158,3.427740,0.366434
2.284887,3.448183,0.361524
2.295617,3.468626,0.356551
2.306346,3.489069,0.351514
2.317075,3.509511,0.346415
2.327804,3.529954,0.341252
2.338533,3.550397,0.336026
2.349262,3.570840,0.330736
2.359991,3.591283,0.325384
2.370720,3.611725,0.319968
2.381449,3.632168,0.314489
2.392178,3.652611,0.308946
2.402907,3.673054,0.303341
2.413636,3.693497,0.297672
2.424365,3.713939,0.291940
2.435094,3.734382,0.286145
2.445823,3.754825,0.280286
2.456552,3.775268,0.274364
2.467281,3.795711,0.268379
2.478010,3.816153,0.262331
2.488740,3.836596,0.256220
2.499469,3.857039,0.250045
2.510198,3.877482,0.243807
2.520927,3.897925,0.237506
2.531656,3.918367,0.231142
2.542385,3.938810,0.224714
2.553114,3.959253,0.218223
2.563843,3.979696,0.211669
2.574572,4.000139,0.205052
2.585301,4.020581,0.198371
2.596030,4.041024,0.191628
2.606759,4.061467,0.184821
2.617488,4.081910,0.177950
2.628217,4.102353,0.171017
2.638946,4.122795,0.164020
2.649675,4.143238,0.156960
2.660404,4.163681,0.149837
2.671134,4.184124,0.142651
2.681863,4.204567,0.135401
2.692592,4.225009,0.128088
2.703321,4.245452,0.120712
2.714050,4.265895,0.113273
2.724779,4.286338,0.105770
2.735508,4.306780,0.098204
2.746237,4.327223,0.090575
2.756966,4.347666,0.082883
2.767695,4.368109,0.075128
2.778424,4.388552,0.067309
2.789153,4.408994,0.059427
2.799882,4.429437,0.051482
2.810611,4.449880,0.043473
2.821340,4.470323,0.035401
2.832069,4.490766,0.027267
2.842798,4.511208,0.019068
2.853527,4.531651,0.010807
2.864257,4.552094,0.002482
2.874986,4.572537,-0.005905
