x_1, y_1, z_11.026804,0.970466,0.478121
1.050000,0.944906,0.459036
1.070814,0.921971,0.441790
1.090002,0.900828,0.425788
1.108056,0.880935,0.410641
1.125302,0.861932,0.396088
1.141967,0.843569,0.381948
1.158209,0.825672,0.368093
1.174140,0.808118,0.354432
1.189843,0.790815,0.340898
1.205376,0.773700,0.327443
1.220783,0.756723,0.314031
1.236096,0.739849,0.300635
1.251340,0.723053,0.287234
1.266531,0.706314,0.273815
1.281683,0.689618,0.260367
1.296806,0.672954,0.246880
1.311907,0.656315,0.233350
1.326991,0.639693,0.219770
1.342064,0.623085,0.206138
1.357127,0.606487,0.192450
1.372183,0.589897,0.178706
1.387234,0.573313,0.164903
1.402281,0.556732,0.151040
1.417325,0.540155,0.137116
1.432367,0.523581,0.123131
1.447408,0.507008,0.109085
1.462447,0.490437,0.094976
1.477485,0.473866,0.080805
1.492523,0.457296,0.066571
1.507560,0.440727,0.052275
1.522597,0.424159,0.037915
1.537633,0.407590,0.023493
1.552669,0.391022,0.009008
1.567705,0.374454,-0.005541
