x_1, y_1, z_11.017907,1.034332,0.505890
1.033405,1.064043,0.510836
1.047311,1.090703,0.515153
1.060131,1.115280,0.519030
1.072192,1.138404,0.522587
1.083714,1.160494,0.525901
1.094848,1.181840,0.529026
1.105699,1.202643,0.531998
1.116343,1.223049,0.534842
1.126834,1.243162,0.537576
1.137212,1.263058,0.540213
1.147505,1.282792,0.542763
1.157736,1.302406,0.545231
1.167920,1.321931,0.547623
1.178070,1.341389,0.549942
1.188193,1.360797,0.552191
1.198296,1.380167,0.554372
1.208385,1.399509,0.556486
1.218463,1.418831,0.558534
1.228533,1.438136,0.560517
1.238597,1.457430,0.562435
1.248656,1.476715,0.564288
1.258712,1.495993,0.566078
1.268765,1.515266,0.567804
1.278816,1.534536,0.569466
1.288865,1.553803,0.571065
1.298914,1.573067,0.572601
1.308961,1.592330,0.574073
1.319009,1.611592,0.575481
1.329055,1.630853,0.576826
1.339101,1.650114,0.578108
1.349147,1.669374,0.579327
1.359193,1.688633,0.580483
1.369239,1.707892,0.581575
1.379284,1.727151,0.582604
1.389330,1.746410,0.583569
1.399375,1.765669,0.584472
1.409421,1.784928,0.585311
1.419466,1.804186,0.586087
1.429511,1.823445,0.586800
1.439557,1.842703,0.587449
1.449602,1.861962,0.588036
1.459647,1.881220,0.588559
1.469693,1.900479,0.589018
1.479738,1.919737,0.589415
1.489783,1.938995,0.589748
1.499828,1.958254,0.590018
1.509874,1.977512,0.590225
1.519919,1.996771,0.590369
1.529964,2.016029,0.590449
1.540009,2.035287,0.590466
1.550055,2.054546,0.590420
1.560100,2.073804,0.590311
1.570145,2.093063,0.590138
1.580190,2.112321,0.589903
1.590235,2.131579,0.589604
1.600281,2.150838,0.589241
1.610326,2.170096,0.588816
1.620371,2.189355,0.588327
1.630416,2.208613,0.587775
1.640462,2.227871,0.587160
1.650507,2.247130,0.586482
1.660552,2.266388,0.585740
1.670597,2.285647,0.584935
1.680643,2.304905,0.584067
1.690688,2.324163,0.583136
1.700733,2.343422,0.582141
1.710778,2.362680,0.581083
1.720824,2.381938,0.579962
1.730869,2.401197,0.578778
1.740914,2.420455,0.577531
1.750959,2.439714,0.576220
1.761005,2.458972,0.574846
1.771050,2.478230,0.573409
1.781095,2.497489,0.571908
1.791140,2.516747,0.570344
1.801186,2.536006,0.568718
1.811231,2.555264,0.567027
1.821276,2.574522,0.565274
1.831321,2.593781,0.563457
1.841366,2.613039,0.561578
1.851412,2.632298,0.559634
1.861457,2.651556,0.557628
1.871502,2.670814,0.555559
1.881547,2.690073,0.553426
1.891593,2.709331,0.551230
1.901638,2.728590,0.548971
1.911683,2.747848,0.546648
1.921728,2.767106,0.544262
1.931774,2.786365,0.541813
1.941819,2.805623,0.539301
1.951864,2.824881,0.536726
1.961909,2.844140,0.534087
1.971955,2.863398,0.531385
1.982000,2.882657,0.528620
1.992045,2.901915,0.525792
2.002090,2.921173,0.522900
2.012136,2.940432,0.519945
2.022181,2.959690,0.516927
2.032226,2.978949,0.513846
2.042271,2.998207,0.510702
2.052316,3.017465,0.507494
2.062362,3.036724,0.504223
2.072407,3.055982,0.500889
2.082452,3.075241,0.497491
2.092497,3.094499,0.494030
2.102543,3.113757,0.490506
2.112588,3.133016,0.486919
2.122633,3.152274,0.483269
2.132678,3.171533,0.479555
2.142724,3.190791,0.475778
2.152769,3.210049,0.471938
2.162814,3.229308,0.468035
2.172859,3.248566,0.464068
2.182905,3.267824,0.460039
2.192950,3.287083,0.455946
2.202995,3.306341,0.451789
2.213040,3.325600,0.447570
2.223086,3.344858,0.443287
2.233131,3.364116,0.438941
2.243176,3.383375,0.434532
2.253221,3.402633,0.430060
2.263267,3.421892,0.425524
2.273312,3.441150,0.420925
2.283357,3.460408,0.416263
2.293402,3.479667,0.411538
2.303447,3.498925,0.406749
2.313493,3.518184,0.401897
2.323538,3.537442,0.396982
2.333583,3.556700,0.392004
2.343628,3.575959,0.386962
2.353674,3.595217,0.381857
